"","fecha_v","edad_final","TipoAtencion","sexo","Sum"
"65910",2021-06-23,48,"Consulta","mujer",14
"65911",2021-06-23,48,"Hospitalizacion","hombre",1
"65912",2021-06-23,48,"Urgencia","mujer",1
"65913",2021-06-23,49,"Consulta","hombre",11
"65914",2021-06-23,49,"Consulta","mujer",6
"65915",2021-06-23,49,"Urgencia","mujer",1
"65916",2021-06-23,50,"Consulta","hombre",20
"65917",2021-06-23,50,"Consulta","mujer",13
"65918",2021-06-23,50,"Hospitalizacion","hombre",1
"65919",2021-06-23,50,"Hospitalizacion","mujer",3
"65920",2021-06-23,50,"Urgencia","mujer",2
"65921",2021-06-23,51,"Consulta","hombre",7
"65922",2021-06-23,51,"Consulta","mujer",10
"65923",2021-06-23,52,"Consulta","hombre",8
"65924",2021-06-23,52,"Consulta","mujer",11
"65925",2021-06-23,52,"Hospitalizacion","hombre",2
"65926",2021-06-23,53,"Consulta","hombre",15
"65927",2021-06-23,53,"Consulta","mujer",13
"65928",2021-06-23,53,"Hospitalizacion","hombre",1
"65929",2021-06-23,53,"Urgencia","hombre",1
"65930",2021-06-23,53,"Urgencia","mujer",1
"65931",2021-06-23,54,"Consulta","hombre",8
"65932",2021-06-23,54,"Consulta","mujer",11
"65933",2021-06-23,54,"Urgencia","mujer",1
"65934",2021-06-23,55,"Consulta","hombre",10
"65935",2021-06-23,55,"Consulta","mujer",12
"65936",2021-06-23,55,"Urgencia","hombre",1
"65937",2021-06-23,56,"Consulta","hombre",10
"65938",2021-06-23,56,"Consulta","mujer",11
"65939",2021-06-23,56,"Hospitalizacion","hombre",2
"65940",2021-06-23,56,"Urgencia","hombre",1
"65941",2021-06-23,56,"Urgencia","mujer",1
"65942",2021-06-23,57,"Consulta","hombre",7
"65943",2021-06-23,57,"Consulta","mujer",12
"65944",2021-06-23,58,"Consulta","hombre",7
"65945",2021-06-23,58,"Consulta","mujer",13
"65946",2021-06-23,58,"Hospitalizacion","mujer",2
"65947",2021-06-23,59,"Consulta","hombre",14
"65948",2021-06-23,59,"Consulta","mujer",14
"65949",2021-06-23,59,"Hospitalizacion","hombre",1
"65950",2021-06-23,59,"Hospitalizacion","mujer",2
"65951",2021-06-23,59,"Urgencia","hombre",1
"65952",2021-06-23,60,"Consulta","hombre",16
"65953",2021-06-23,60,"Consulta","mujer",9
"65954",2021-06-23,60,"Hospitalizacion","hombre",2
"65955",2021-06-23,60,"Hospitalizacion","mujer",1
"65956",2021-06-23,61,"Consulta","hombre",15
"65957",2021-06-23,61,"Consulta","mujer",11
"65958",2021-06-23,62,"Consulta","hombre",8
"65959",2021-06-23,62,"Consulta","mujer",11
"65960",2021-06-23,62,"Urgencia","mujer",1
"65961",2021-06-23,63,"Consulta","hombre",11
"65962",2021-06-23,63,"Consulta","mujer",11
"65963",2021-06-23,63,"Hospitalizacion","mujer",1
"65964",2021-06-23,63,"Urgencia","hombre",1
"65965",2021-06-23,63,"Urgencia","mujer",1
"65966",2021-06-23,64,"Consulta","hombre",7
"65967",2021-06-23,64,"Consulta","mujer",9
"65968",2021-06-23,64,"Hospitalizacion","hombre",1
"65969",2021-06-23,64,"Hospitalizacion","mujer",1
"65970",2021-06-23,65,"Consulta","hombre",4
"65971",2021-06-23,65,"Consulta","mujer",15
"65972",2021-06-23,65,"Urgencia","hombre",1
"65973",2021-06-23,66,"Consulta","hombre",9
"65974",2021-06-23,66,"Consulta","mujer",6
"65975",2021-06-23,66,"Hospitalizacion","hombre",1
"65976",2021-06-23,67,"Consulta","hombre",9
"65977",2021-06-23,67,"Consulta","mujer",11
"65978",2021-06-23,67,"Hospitalizacion","hombre",1
"65979",2021-06-23,67,"Hospitalizacion","mujer",1
"65980",2021-06-23,67,"Urgencia","hombre",1
"65981",2021-06-23,68,"Consulta","hombre",3
"65982",2021-06-23,68,"Consulta","mujer",8
"65983",2021-06-23,68,"Hospitalizacion","hombre",1
"65984",2021-06-23,68,"Urgencia","mujer",1
"65985",2021-06-23,69,"Consulta","hombre",8
"65986",2021-06-23,69,"Consulta","mujer",8
"65987",2021-06-23,70,"Consulta","hombre",5
"65988",2021-06-23,70,"Consulta","mujer",7
"65989",2021-06-23,71,"Consulta","hombre",1
"65990",2021-06-23,71,"Consulta","mujer",8
"65991",2021-06-23,71,"Hospitalizacion","mujer",1
"65992",2021-06-23,72,"Consulta","hombre",8
"65993",2021-06-23,72,"Consulta","mujer",6
"65994",2021-06-23,72,"Hospitalizacion","hombre",1
"65995",2021-06-23,72,"Urgencia","hombre",1
"65996",2021-06-23,72,"Urgencia","mujer",1
"65997",2021-06-23,73,"Consulta","hombre",7
"65998",2021-06-23,73,"Consulta","mujer",4
"65999",2021-06-23,74,"Consulta","hombre",5
"66000",2021-06-23,74,"Consulta","mujer",9
"66001",2021-06-23,74,"Hospitalizacion","mujer",1
"66002",2021-06-23,74,"Urgencia","mujer",3
"66003",2021-06-23,75,"Consulta","hombre",2
"66004",2021-06-23,75,"Consulta","mujer",5
"66005",2021-06-23,75,"Urgencia","hombre",1
"66006",2021-06-23,76,"Consulta","hombre",3
"66007",2021-06-23,76,"Consulta","mujer",9
"66008",2021-06-23,76,"Hospitalizacion","hombre",1
"66009",2021-06-23,76,"Urgencia","hombre",2
"66010",2021-06-23,77,"Consulta","hombre",5
"66011",2021-06-23,77,"Consulta","mujer",2
"66012",2021-06-23,77,"Hospitalizacion","hombre",1
"66013",2021-06-23,78,"Consulta","hombre",8
"66014",2021-06-23,79,"Consulta","hombre",3
"66015",2021-06-23,79,"Consulta","mujer",6
"66016",2021-06-23,80,"Consulta","hombre",1
"66017",2021-06-23,80,"Consulta","mujer",7
"66018",2021-06-23,80,"Urgencia","mujer",1
"66019",2021-06-23,81,"Consulta","hombre",4
"66020",2021-06-23,81,"Consulta","mujer",3
"66021",2021-06-23,81,"Urgencia","mujer",1
"66022",2021-06-23,82,"Consulta","mujer",4
"66023",2021-06-23,82,"Urgencia","hombre",1
"66024",2021-06-23,82,"Urgencia","mujer",1
"66025",2021-06-23,83,"Consulta","hombre",1
"66026",2021-06-23,84,"Consulta","hombre",2
"66027",2021-06-23,84,"Consulta","mujer",4
"66028",2021-06-23,85,"Consulta","hombre",6
"66029",2021-06-23,85,"Consulta","mujer",1
"66030",2021-06-23,85,"Hospitalizacion","hombre",1
"66031",2021-06-23,85,"Urgencia","hombre",1
"66032",2021-06-23,85,"Urgencia","mujer",1
"66033",2021-06-23,86,"Consulta","mujer",4
"66034",2021-06-23,87,"Consulta","hombre",5
"66035",2021-06-23,87,"Urgencia","hombre",1
"66036",2021-06-23,88,"Consulta","mujer",4
"66037",2021-06-23,88,"Urgencia","mujer",1
"66038",2021-06-23,89,"Consulta","hombre",2
"66039",2021-06-23,89,"Consulta","mujer",2
"66040",2021-06-23,90,"Consulta","hombre",2
"66041",2021-06-23,90,"Consulta","mujer",2
"66042",2021-06-23,90,"Hospitalizacion","hombre",1
"66043",2021-06-23,91,"Consulta","hombre",1
"66044",2021-06-23,91,"Consulta","mujer",1
"66045",2021-06-23,91,"Urgencia","hombre",1
"66046",2021-06-23,91,"Urgencia","mujer",1
"66047",2021-06-23,92,"Consulta","mujer",1
"66048",2021-06-23,93,"Consulta","mujer",2
"66049",2021-06-23,94,"Consulta","hombre",2
"66050",2021-06-23,95,"Consulta","hombre",1
"66051",2021-06-23,97,"Consulta","mujer",1
"66052",2021-06-23,98,"Consulta","mujer",1
"66053",2021-06-24,0,"Consulta","hombre",4
"66054",2021-06-24,0,"Consulta","mujer",1
"66055",2021-06-24,1,"Consulta","hombre",1
"66056",2021-06-24,2,"Consulta","hombre",3
"66057",2021-06-24,3,"Consulta","hombre",4
"66058",2021-06-24,3,"Consulta","mujer",2
"66059",2021-06-24,4,"Consulta","hombre",2
"66060",2021-06-24,4,"Consulta","mujer",1
"66061",2021-06-24,5,"Consulta","hombre",3
"66062",2021-06-24,5,"Consulta","mujer",3
"66063",2021-06-24,6,"Consulta","hombre",2
"66064",2021-06-24,6,"Consulta","mujer",2
"66065",2021-06-24,7,"Consulta","hombre",3
"66066",2021-06-24,7,"Consulta","mujer",1
"66067",2021-06-24,7,"Urgencia","hombre",1
"66068",2021-06-24,8,"Consulta","hombre",2
"66069",2021-06-24,8,"Consulta","mujer",1
"66070",2021-06-24,9,"Consulta","hombre",2
"66071",2021-06-24,9,"Consulta","mujer",3
"66072",2021-06-24,10,"Consulta","hombre",4
"66073",2021-06-24,10,"Consulta","mujer",2
"66074",2021-06-24,10,"Urgencia","hombre",1
"66075",2021-06-24,12,"Consulta","hombre",1
"66076",2021-06-24,12,"Consulta","mujer",3
"66077",2021-06-24,14,"Consulta","hombre",3
"66078",2021-06-24,14,"Consulta","mujer",5
"66079",2021-06-24,15,"Consulta","hombre",3
"66080",2021-06-24,15,"Consulta","mujer",4
"66081",2021-06-24,15,"Hospitalizacion","hombre",1
"66082",2021-06-24,15,"Urgencia","hombre",1
"66083",2021-06-24,16,"Consulta","hombre",7
"66084",2021-06-24,16,"Consulta","mujer",5
"66085",2021-06-24,16,"Urgencia","mujer",1
"66086",2021-06-24,17,"Consulta","hombre",4
"66087",2021-06-24,17,"Consulta","mujer",4
"66088",2021-06-24,18,"Consulta","hombre",5
"66089",2021-06-24,18,"Consulta","mujer",4
"66090",2021-06-24,19,"Consulta","hombre",3
"66091",2021-06-24,19,"Consulta","mujer",6
"66092",2021-06-24,20,"Consulta","hombre",7
"66093",2021-06-24,20,"Consulta","mujer",5
"66094",2021-06-24,20,"Urgencia","hombre",1
"66095",2021-06-24,21,"Consulta","hombre",8
"66096",2021-06-24,21,"Consulta","mujer",8
"66097",2021-06-24,22,"Consulta","hombre",16
"66098",2021-06-24,22,"Consulta","mujer",19
"66099",2021-06-24,23,"Consulta","hombre",13
"66100",2021-06-24,23,"Consulta","mujer",17
"66101",2021-06-24,24,"Consulta","hombre",8
"66102",2021-06-24,24,"Consulta","mujer",13
"66103",2021-06-24,24,"Urgencia","mujer",1
"66104",2021-06-24,25,"Consulta","hombre",10
"66105",2021-06-24,25,"Consulta","mujer",21
"66106",2021-06-24,26,"Consulta","hombre",15
"66107",2021-06-24,26,"Consulta","mujer",19
"66108",2021-06-24,27,"Consulta","hombre",14
"66109",2021-06-24,27,"Consulta","mujer",15
"66110",2021-06-24,28,"Consulta","hombre",12
"66111",2021-06-24,28,"Consulta","mujer",10
"66112",2021-06-24,29,"Consulta","hombre",11
"66113",2021-06-24,29,"Consulta","mujer",24
"66114",2021-06-24,30,"Consulta","hombre",16
"66115",2021-06-24,30,"Consulta","mujer",18
"66116",2021-06-24,30,"Hospitalizacion","hombre",1
"66117",2021-06-24,30,"Urgencia","hombre",1
"66118",2021-06-24,31,"Consulta","hombre",15
"66119",2021-06-24,31,"Consulta","mujer",10
"66120",2021-06-24,32,"Consulta","hombre",13
"66121",2021-06-24,32,"Consulta","mujer",16
"66122",2021-06-24,32,"Urgencia","hombre",2
"66123",2021-06-24,33,"Consulta","hombre",9
"66124",2021-06-24,33,"Consulta","mujer",16
"66125",2021-06-24,33,"Urgencia","hombre",1
"66126",2021-06-24,34,"Consulta","hombre",10
"66127",2021-06-24,34,"Consulta","mujer",17
"66128",2021-06-24,34,"Urgencia","hombre",1
"66129",2021-06-24,35,"Consulta","hombre",15
"66130",2021-06-24,35,"Consulta","mujer",17
"66131",2021-06-24,36,"Consulta","hombre",15
"66132",2021-06-24,36,"Consulta","mujer",16
"66133",2021-06-24,36,"Hospitalizacion","hombre",2
"66134",2021-06-24,36,"Hospitalizacion","mujer",2
"66135",2021-06-24,36,"Urgencia","mujer",1
"66136",2021-06-24,37,"Consulta","hombre",9
"66137",2021-06-24,37,"Consulta","mujer",17
"66138",2021-06-24,38,"Consulta","hombre",11
"66139",2021-06-24,38,"Consulta","mujer",15
"66140",2021-06-24,38,"Urgencia","mujer",1
"66141",2021-06-24,39,"Consulta","hombre",8
"66142",2021-06-24,39,"Consulta","mujer",12
"66143",2021-06-24,40,"Consulta","hombre",17
"66144",2021-06-24,40,"Consulta","mujer",14
"66145",2021-06-24,41,"Consulta","hombre",19
"66146",2021-06-24,41,"Consulta","mujer",21
"66147",2021-06-24,41,"Urgencia","mujer",1
"66148",2021-06-24,42,"Consulta","hombre",13
"66149",2021-06-24,42,"Consulta","mujer",12
"66150",2021-06-24,43,"Consulta","hombre",9
"66151",2021-06-24,43,"Consulta","mujer",15
"66152",2021-06-24,43,"Hospitalizacion","hombre",2
"66153",2021-06-24,43,"Urgencia","hombre",1
"66154",2021-06-24,44,"Consulta","hombre",9
"66155",2021-06-24,44,"Consulta","mujer",6
"66156",2021-06-24,45,"Consulta","hombre",14
"66157",2021-06-24,45,"Consulta","mujer",13
"66158",2021-06-24,45,"Hospitalizacion","hombre",1
"66159",2021-06-24,45,"Urgencia","mujer",1
"66160",2021-06-24,46,"Consulta","hombre",13
"66161",2021-06-24,46,"Consulta","mujer",11
"66162",2021-06-24,46,"Hospitalizacion","hombre",1
"66163",2021-06-24,46,"Urgencia","hombre",2
"66164",2021-06-24,47,"Consulta","hombre",19
"66165",2021-06-24,47,"Consulta","mujer",13
"66166",2021-06-24,47,"Urgencia","hombre",1
"66167",2021-06-24,47,"Urgencia","mujer",1
"66168",2021-06-24,48,"Consulta","hombre",7
"66169",2021-06-24,48,"Consulta","mujer",16
"66170",2021-06-24,48,"Hospitalizacion","hombre",1
"66171",2021-06-24,48,"Urgencia","hombre",1
"66172",2021-06-24,49,"Consulta","hombre",8
"66173",2021-06-24,49,"Consulta","mujer",12
"66174",2021-06-24,50,"Consulta","hombre",11
"66175",2021-06-24,50,"Consulta","mujer",19
"66176",2021-06-24,51,"Consulta","hombre",13
"66177",2021-06-24,51,"Consulta","mujer",8
"66178",2021-06-24,51,"Hospitalizacion","hombre",1
"66179",2021-06-24,51,"Urgencia","mujer",1
"66180",2021-06-24,52,"Consulta","hombre",13
"66181",2021-06-24,52,"Consulta","mujer",6
"66182",2021-06-24,53,"Consulta","hombre",16
"66183",2021-06-24,53,"Consulta","mujer",10
"66184",2021-06-24,53,"Hospitalizacion","mujer",1
"66185",2021-06-24,53,"Urgencia","mujer",1
"66186",2021-06-24,54,"Consulta","hombre",14
"66187",2021-06-24,54,"Consulta","mujer",16
"66188",2021-06-24,55,"Consulta","hombre",14
"66189",2021-06-24,55,"Consulta","mujer",13
"66190",2021-06-24,56,"Consulta","hombre",10
"66191",2021-06-24,56,"Consulta","mujer",14
"66192",2021-06-24,56,"Urgencia","hombre",1
"66193",2021-06-24,57,"Consulta","hombre",14
"66194",2021-06-24,57,"Consulta","mujer",9
"66195",2021-06-24,57,"Hospitalizacion","mujer",2
"66196",2021-06-24,57,"Urgencia","hombre",1
"66197",2021-06-24,58,"Consulta","hombre",7
"66198",2021-06-24,58,"Consulta","mujer",9
"66199",2021-06-24,58,"Hospitalizacion","hombre",1
"66200",2021-06-24,59,"Consulta","hombre",13
"66201",2021-06-24,59,"Consulta","mujer",13
"66202",2021-06-24,59,"Hospitalizacion","hombre",3
"66203",2021-06-24,59,"Urgencia","hombre",2
"66204",2021-06-24,60,"Consulta","hombre",11
"66205",2021-06-24,60,"Consulta","mujer",8
"66206",2021-06-24,61,"Consulta","hombre",9
"66207",2021-06-24,61,"Consulta","mujer",14
"66208",2021-06-24,61,"Hospitalizacion","mujer",1
"66209",2021-06-24,61,"Urgencia","mujer",1
"66210",2021-06-24,62,"Consulta","hombre",9
"66211",2021-06-24,62,"Consulta","mujer",7
"66212",2021-06-24,62,"Hospitalizacion","mujer",2
"66213",2021-06-24,62,"Urgencia","hombre",1
"66214",2021-06-24,63,"Consulta","hombre",10
"66215",2021-06-24,63,"Consulta","mujer",13
"66216",2021-06-24,63,"Hospitalizacion","hombre",2
"66217",2021-06-24,63,"Urgencia","mujer",1
"66218",2021-06-24,64,"Consulta","hombre",9
"66219",2021-06-24,64,"Consulta","mujer",13
"66220",2021-06-24,64,"Urgencia","hombre",1
"66221",2021-06-24,65,"Consulta","hombre",10
"66222",2021-06-24,65,"Consulta","mujer",13
"66223",2021-06-24,65,"Urgencia","mujer",1
"66224",2021-06-24,66,"Consulta","hombre",7
"66225",2021-06-24,66,"Consulta","mujer",6
"66226",2021-06-24,66,"Hospitalizacion","mujer",1
"66227",2021-06-24,66,"Urgencia","hombre",2
"66228",2021-06-24,67,"Consulta","hombre",9
"66229",2021-06-24,67,"Consulta","mujer",15
"66230",2021-06-24,67,"Urgencia","mujer",1
"66231",2021-06-24,68,"Consulta","hombre",3
"66232",2021-06-24,68,"Consulta","mujer",9
"66233",2021-06-24,68,"Hospitalizacion","hombre",1
"66234",2021-06-24,69,"Consulta","hombre",7
"66235",2021-06-24,69,"Consulta","mujer",6
"66236",2021-06-24,69,"Hospitalizacion","mujer",1
"66237",2021-06-24,69,"Urgencia","hombre",1
"66238",2021-06-24,70,"Consulta","hombre",7
"66239",2021-06-24,70,"Consulta","mujer",12
"66240",2021-06-24,70,"Urgencia","mujer",2
"66241",2021-06-24,71,"Consulta","hombre",2
"66242",2021-06-24,71,"Consulta","mujer",5
"66243",2021-06-24,72,"Consulta","hombre",5
"66244",2021-06-24,72,"Consulta","mujer",7
"66245",2021-06-24,72,"Hospitalizacion","mujer",2
"66246",2021-06-24,72,"Urgencia","mujer",1
"66247",2021-06-24,73,"Consulta","hombre",7
"66248",2021-06-24,73,"Consulta","mujer",5
"66249",2021-06-24,74,"Consulta","hombre",6
"66250",2021-06-24,74,"Consulta","mujer",10
"66251",2021-06-24,74,"Hospitalizacion","hombre",1
"66252",2021-06-24,75,"Consulta","hombre",5
"66253",2021-06-24,75,"Consulta","mujer",3
"66254",2021-06-24,75,"Hospitalizacion","hombre",2
"66255",2021-06-24,76,"Consulta","hombre",6
"66256",2021-06-24,76,"Consulta","mujer",4
"66257",2021-06-24,76,"Urgencia","hombre",2
"66258",2021-06-24,76,"Urgencia","mujer",1
"66259",2021-06-24,77,"Consulta","hombre",9
"66260",2021-06-24,77,"Consulta","mujer",2
"66261",2021-06-24,78,"Consulta","hombre",10
"66262",2021-06-24,78,"Consulta","mujer",1
"66263",2021-06-24,79,"Consulta","hombre",1
"66264",2021-06-24,79,"Consulta","mujer",5
"66265",2021-06-24,79,"Hospitalizacion","mujer",1
"66266",2021-06-24,80,"Consulta","hombre",4
"66267",2021-06-24,80,"Consulta","mujer",4
"66268",2021-06-24,80,"Urgencia","mujer",1
"66269",2021-06-24,81,"Consulta","hombre",3
"66270",2021-06-24,81,"Consulta","mujer",5
"66271",2021-06-24,82,"Consulta","hombre",2
"66272",2021-06-24,82,"Consulta","mujer",3
"66273",2021-06-24,82,"Urgencia","hombre",1
"66274",2021-06-24,83,"Consulta","hombre",2
"66275",2021-06-24,83,"Consulta","mujer",2
"66276",2021-06-24,84,"Consulta","hombre",1
"66277",2021-06-24,84,"Consulta","mujer",6
"66278",2021-06-24,84,"Urgencia","mujer",1
"66279",2021-06-24,85,"Consulta","hombre",4
"66280",2021-06-24,86,"Consulta","hombre",1
"66281",2021-06-24,86,"Consulta","mujer",4
"66282",2021-06-24,87,"Consulta","hombre",4
"66283",2021-06-24,88,"Consulta","hombre",3
"66284",2021-06-24,88,"Consulta","mujer",5
"66285",2021-06-24,88,"Urgencia","mujer",1
"66286",2021-06-24,89,"Consulta","hombre",2
"66287",2021-06-24,90,"Consulta","hombre",1
"66288",2021-06-24,90,"Consulta","mujer",1
"66289",2021-06-24,90,"Urgencia","hombre",1
"66290",2021-06-24,91,"Consulta","hombre",2
"66291",2021-06-24,91,"Consulta","mujer",1
"66292",2021-06-24,92,"Consulta","mujer",1
"66293",2021-06-24,93,"Consulta","mujer",1
"66294",2021-06-24,93,"Urgencia","hombre",1
"66295",2021-06-24,94,"Consulta","hombre",1
"66296",2021-06-24,95,"Consulta","mujer",1
"66297",2021-06-24,96,"Consulta","mujer",1
"66298",2021-06-24,97,"Consulta","mujer",1
"66299",2021-06-25,0,"Consulta","hombre",5
"66300",2021-06-25,0,"Consulta","mujer",3
"66301",2021-06-25,1,"Consulta","mujer",2
"66302",2021-06-25,2,"Consulta","hombre",1
"66303",2021-06-25,2,"Consulta","mujer",2
"66304",2021-06-25,3,"Consulta","hombre",2
"66305",2021-06-25,3,"Consulta","mujer",1
"66306",2021-06-25,3,"Urgencia","hombre",1
"66307",2021-06-25,4,"Consulta","hombre",4
"66308",2021-06-25,4,"Consulta","mujer",1
"66309",2021-06-25,5,"Consulta","hombre",2
"66310",2021-06-25,6,"Consulta","hombre",1
"66311",2021-06-25,6,"Consulta","mujer",2
"66312",2021-06-25,7,"Consulta","hombre",4
"66313",2021-06-25,7,"Consulta","mujer",1
"66314",2021-06-25,8,"Consulta","mujer",3
"66315",2021-06-25,8,"Consulta","noReporta",1
"66316",2021-06-25,9,"Consulta","mujer",1
"66317",2021-06-25,10,"Consulta","hombre",6
"66318",2021-06-25,10,"Consulta","mujer",3
"66319",2021-06-25,10,"Consulta","noReporta",1
"66320",2021-06-25,12,"Consulta","hombre",2
"66321",2021-06-25,12,"Consulta","mujer",2
"66322",2021-06-25,13,"Consulta","hombre",1
"66323",2021-06-25,14,"Consulta","hombre",3
"66324",2021-06-25,15,"Consulta","hombre",5
"66325",2021-06-25,15,"Consulta","mujer",6
"66326",2021-06-25,16,"Consulta","hombre",5
"66327",2021-06-25,16,"Consulta","mujer",5
"66328",2021-06-25,17,"Consulta","hombre",10
"66329",2021-06-25,17,"Consulta","mujer",8
"66330",2021-06-25,17,"Urgencia","hombre",1
"66331",2021-06-25,17,"Urgencia","mujer",1
"66332",2021-06-25,18,"Consulta","hombre",3
"66333",2021-06-25,18,"Consulta","mujer",5
"66334",2021-06-25,19,"Consulta","hombre",5
"66335",2021-06-25,19,"Consulta","mujer",10
"66336",2021-06-25,20,"Consulta","hombre",10
"66337",2021-06-25,20,"Consulta","mujer",8
"66338",2021-06-25,21,"Consulta","hombre",6
"66339",2021-06-25,21,"Consulta","mujer",7
"66340",2021-06-25,21,"Hospitalizacion","mujer",1
"66341",2021-06-25,22,"Consulta","hombre",14
"66342",2021-06-25,22,"Consulta","mujer",11
"66343",2021-06-25,23,"Consulta","hombre",9
"66344",2021-06-25,23,"Consulta","mujer",14
"66345",2021-06-25,24,"Consulta","hombre",14
"66346",2021-06-25,24,"Consulta","mujer",17
"66347",2021-06-25,24,"Urgencia","hombre",1
"66348",2021-06-25,25,"Consulta","hombre",10
"66349",2021-06-25,25,"Consulta","mujer",16
"66350",2021-06-25,26,"Consulta","hombre",12
"66351",2021-06-25,26,"Consulta","mujer",17
"66352",2021-06-25,27,"Consulta","hombre",10
"66353",2021-06-25,27,"Consulta","mujer",14
"66354",2021-06-25,27,"Hospitalizacion","mujer",1
"66355",2021-06-25,28,"Consulta","hombre",13
"66356",2021-06-25,28,"Consulta","mujer",11
"66357",2021-06-25,28,"Urgencia","mujer",2
"66358",2021-06-25,29,"Consulta","hombre",19
"66359",2021-06-25,29,"Consulta","mujer",15
"66360",2021-06-25,29,"Urgencia","hombre",1
"66361",2021-06-25,30,"Consulta","hombre",12
"66362",2021-06-25,30,"Consulta","mujer",12
"66363",2021-06-25,30,"Hospitalizacion","hombre",1
"66364",2021-06-25,30,"Hospitalizacion","mujer",1
"66365",2021-06-25,31,"Consulta","hombre",18
"66366",2021-06-25,31,"Consulta","mujer",19
"66367",2021-06-25,32,"Consulta","hombre",11
"66368",2021-06-25,32,"Consulta","mujer",17
"66369",2021-06-25,32,"Urgencia","mujer",1
"66370",2021-06-25,33,"Consulta","hombre",11
"66371",2021-06-25,33,"Consulta","mujer",15
"66372",2021-06-25,34,"Consulta","hombre",10
"66373",2021-06-25,34,"Consulta","mujer",16
"66374",2021-06-25,34,"Urgencia","mujer",1
"66375",2021-06-25,35,"Consulta","hombre",17
"66376",2021-06-25,35,"Consulta","mujer",15
"66377",2021-06-25,35,"Hospitalizacion","hombre",1
"66378",2021-06-25,35,"Urgencia","hombre",2
"66379",2021-06-25,35,"Urgencia","mujer",1
"66380",2021-06-25,36,"Consulta","hombre",10
"66381",2021-06-25,36,"Consulta","mujer",17
"66382",2021-06-25,37,"Consulta","hombre",16
"66383",2021-06-25,37,"Consulta","mujer",16
"66384",2021-06-25,38,"Consulta","hombre",8
"66385",2021-06-25,38,"Consulta","mujer",20
"66386",2021-06-25,38,"Hospitalizacion","mujer",1
"66387",2021-06-25,38,"Urgencia","mujer",1
"66388",2021-06-25,39,"Consulta","hombre",12
"66389",2021-06-25,39,"Consulta","mujer",17
"66390",2021-06-25,39,"Hospitalizacion","mujer",1
"66391",2021-06-25,39,"Urgencia","mujer",1
"66392",2021-06-25,40,"Consulta","hombre",19
"66393",2021-06-25,40,"Consulta","mujer",13
"66394",2021-06-25,40,"Hospitalizacion","hombre",1
"66395",2021-06-25,41,"Consulta","hombre",10
"66396",2021-06-25,41,"Consulta","mujer",12
"66397",2021-06-25,41,"Hospitalizacion","mujer",1
"66398",2021-06-25,42,"Consulta","hombre",14
"66399",2021-06-25,42,"Consulta","mujer",8
"66400",2021-06-25,42,"Hospitalizacion","hombre",1
"66401",2021-06-25,42,"Hospitalizacion","mujer",1
"66402",2021-06-25,43,"Consulta","hombre",11
"66403",2021-06-25,43,"Consulta","mujer",16
"66404",2021-06-25,43,"Urgencia","mujer",1
"66405",2021-06-25,44,"Consulta","hombre",10
"66406",2021-06-25,44,"Consulta","mujer",13
"66407",2021-06-25,44,"Urgencia","hombre",1
"66408",2021-06-25,44,"Urgencia","mujer",1
"66409",2021-06-25,45,"Consulta","hombre",10
"66410",2021-06-25,45,"Consulta","mujer",9
"66411",2021-06-25,45,"Hospitalizacion","hombre",1
"66412",2021-06-25,45,"Urgencia","hombre",1
"66413",2021-06-25,45,"Urgencia","mujer",1
"66414",2021-06-25,46,"Consulta","hombre",8
"66415",2021-06-25,46,"Consulta","mujer",10
"66416",2021-06-25,46,"Urgencia","hombre",1
"66417",2021-06-25,47,"Consulta","hombre",15
"66418",2021-06-25,47,"Consulta","mujer",12
"66419",2021-06-25,47,"Hospitalizacion","hombre",2
"66420",2021-06-25,47,"Urgencia","hombre",2
"66421",2021-06-25,48,"Consulta","hombre",7
"66422",2021-06-25,48,"Consulta","mujer",13
"66423",2021-06-25,49,"Consulta","hombre",6
"66424",2021-06-25,49,"Consulta","mujer",7
"66425",2021-06-25,49,"Hospitalizacion","hombre",1
"66426",2021-06-25,50,"Consulta","hombre",9
"66427",2021-06-25,50,"Consulta","mujer",10
"66428",2021-06-25,51,"Consulta","hombre",16
"66429",2021-06-25,51,"Consulta","mujer",14
"66430",2021-06-25,51,"Hospitalizacion","hombre",1
"66431",2021-06-25,51,"Urgencia","hombre",1
"66432",2021-06-25,52,"Consulta","hombre",6
"66433",2021-06-25,52,"Consulta","mujer",9
"66434",2021-06-25,52,"Urgencia","mujer",1
"66435",2021-06-25,53,"Consulta","hombre",8
"66436",2021-06-25,53,"Consulta","mujer",17
"66437",2021-06-25,53,"Hospitalizacion","mujer",1
"66438",2021-06-25,54,"Consulta","hombre",8
"66439",2021-06-25,54,"Consulta","mujer",11
"66440",2021-06-25,54,"Hospitalizacion","mujer",1
"66441",2021-06-25,54,"Urgencia","mujer",1
"66442",2021-06-25,55,"Consulta","hombre",11
"66443",2021-06-25,55,"Consulta","mujer",18
"66444",2021-06-25,55,"Hospitalizacion","hombre",1
"66445",2021-06-25,56,"Consulta","hombre",8
"66446",2021-06-25,56,"Consulta","mujer",13
"66447",2021-06-25,56,"Urgencia","mujer",1
"66448",2021-06-25,57,"Consulta","hombre",11
"66449",2021-06-25,57,"Consulta","mujer",12
"66450",2021-06-25,57,"Hospitalizacion","hombre",1
"66451",2021-06-25,57,"Urgencia","mujer",1
"66452",2021-06-25,58,"Consulta","hombre",9
"66453",2021-06-25,58,"Consulta","mujer",22
